Latitude,Longitude,PlaneModel,PlaneAirlines
37.956693,-78.436472,1998 BOEING 737-824,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
-22.74527,-47.203708,Embraer EMB-195 AR,Azul Linhas Aereas Brasileiras
43.3243,-84.365,1996 MCDONNELL DOUGLAS MD-90-30,"DELTA AIR LINES INC     - ATLANTA, GA"
52.4625,5.9788,Piper PA-18 135 Super Cub,Private
28.40613,-78.903542,2006 AIRBUS A320-232,JetBlue Airways
40.639359,-77.852867,2001 CESSNA 206H,"LUNT CHRISTOPHER J HEPLER WILLIAM MARGERUM BENJAMIN R   - GRATZ, PA"
28.587479,-80.382843, CESSNA 414A,"AIRGATE AVIATION INC     - NEW SMYRNA BEACH, FL"
42.5337,-73.0996,2003 BOMBARDIER INC CL-600-2B19,"AIR WISCONSIN AIRLINES CORP     - APPLETON, WI"
40.913132,1.528198,Boeing 737NG 8AS/W,Ryanair
53.394424,-3.187526,Airbus A321 131,Lufthansa
37.812473,120.39433,Boeing 737NG 800/W,Air Changan
24.687424,122.04157,Boeing 777 3B5,Korean Air
51.477139,-0.531387,Boeing 787 8,Air India
39.262436,-72.397215,2008 AIRBUS A320-232,JetBlue Airways
-5.987735,108.976419,Boeing 737NG 8AS/W,Garuda Indonesia
36.310513,-80.02681,2002 BOMBARDIER INC CL-600-2C10,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
37.728607,120.517334,Airbus A320 214,Juneyao Airlines
39.485321,115.037961,Airbus A330 343X,Cathay Dragon
29.848301,-82.690804,Boeing 717-200,Delta Air Lines
41.535198,-75.685997,BOMBARDIER INC CL-600-2C10,Envoy Air
35.883442,140.289917,1999 BOEING 777-232,Delta Air Lines
41.282,-85.6058,2003 BOMBARDIER INC CL-600-2B19,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
26.277008,119.653758,Boeing 737NG 85C/W,Xiamen Airlines
29.440706,109.33712,Airbus A320 232,China Eastern Airlines
39.486027,-96.696899,Embraer EMB-175 200LR,United Express
49.994293,6.035542,Airbus A319 114,Tunisair
58.795197,33.351929,Boeing 737NG 800/W,Aeroflot Russian Airlines
14.917152,-89.56849,Avions de Transport Regional ATR 72 600,Avianca
49.413849,5.015114,Boeing 777 328ER,Air France
39.9462,-75.6355,2004 AIRBUS A320-232,JetBlue Airways
36.248133,-5.977731,Boeing 737NG 8B6/W,Royal Air Maroc
40.9859,-85.1614,2005 BOEING 737-7H4,Southwest Airlines
38.1445,-85.8016,2003 EMBRAER EMB-145XR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
55.526764,40.400076,Boeing 737NG 8GJ/W,Rossiya Russian Airlines
31.318634,121.1171,Airbus A321 211SL,China Eastern Airlines
47.330658,4.09639,Boeing 757 2G5/W,Thomson Airways
29.086863,110.618645,Airbus A321 231,China Southern Airlines
30.2431,-95.4517,2003 BOEING 737-7H4,Southwest Airlines
39.175056,118.55206,Embraer EMB-195 LR,Tianjin Airlines
24.738647,46.833649,Airbus A320 214,Gulf Air
39.3953,-94.7406,1999 MCDONNELL DOUGLAS DC-9-83(MD-83),"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
50.866104,3.038833,Lambert Mission M108,Private
-23.275887,-47.312317,Cessna 172S Skyhawk SP,Private
29.528595,34.066067,Boeing 737NG 86J/W,FlyEgypt
19.914734,-96.765175,2012 AIRBUS A320-233,Volaris Airlines
41.190956,14.653764,Airbus A320 216,Alitalia
-24.27269,-59.196064,Airbus A320 233,LATAM Airlines
56.2577,-3.7174,Raytheon Aircraft Company King Air B200,Gama Aviation
47.685562,3.031128,Embraer EMB-190 LR,Hop!
5.119949,-73.961171,2010 AIRBUS A320-214,"AIRCOL 21     - WILMINGTON, DE"
51.195007,5.180722,Schleicher ASW 24,Private
43.0547,-94.1148,2001 BOEING 737-924,United Airlines
45.525192,22.006792,Airbus A320 232,Wizz Air
30.108353,-97.328419,2014 BOEING 737-8H4,Southwest Airlines
36.755785,-76.763929,2014 BOMBARDIER INC CL-600-2D24,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
28.076399,-96.472509,2002 GULFSTREAM AEROSPACE G-V,"TCRG SN667 LLC     - CHICAGO, IL"
27.03456,-81.813126,2015 AIRBUS A321-231,American Airlines
36.964005,-79.436295,2000 AIRBUS INDUSTRIE A319-132,American Airlines
46.693477,11.381767,Airbus A320 214,Vueling Airlines
39.261692,14.674561,Bombardier C Series 300,Swiss International Air Lines
58.14584,9.21405,Boeing 737NG 8JP/W,Norwegian
32.5921,-95.0213,2001 BOEING 737-823,"AWAS 30100 TRUST     - NEW YORK, NY"
30.682755,113.83942,737-84P,China Eastern
51.102719,4.693985,Cessna 152,Private
38.994507,-3.225144,Airbus A321 111,Swiss International Air Lines
50.934013,3.292999,Mooney M.20J Model 201,Private
42.190619,-71.977567,1979 PIPER PA-28-181,"SILVER CITY FLYING CLUB INC     - SOUTHINGTON, CT"
31.237576,122.048164,Airbus A320 214,Juneyao Airlines
-6.458817,108.581233,Boeing 737NG 86N/W,Garuda Indonesia
33.760437,-86.449059,Boeing 767 3S2F,FedEx
48.601189,10.826159,Airbus A320 214SL,Lufthansa
34.311329,133.677856,Airbus A320 214,Juneyao Airlines
31.183594,-15.245254,Boeing 737NG 8K5/W,TUI Airlines Belgium
61.378281,47.975137,Boeing 777 236ER,British Airways
34.316208,-81.730378,2001 EMBRAER EMB-135LR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
34.253323,-83.931828,2004 BOMBARDIER INC CL-600-2B19,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
51.649987,4.408569,Piper PA-28R T-201T Turbo Arrow IV,Private
54.0543,14.0701,BAe 146 200,WDL Aviation
40.952042,-97.574463,1997 BOEING 767-34AF,United Parcel Service
40.934314,-77.542378,Embraer EMB-170 LR,Delta Connection
42.3814,-88.6762,2004 EMBRAER EMB-145LR,American Eagle - Envoy Air
51.624245,9.637146,Airbus A320 214SL,Lufthansa
45.52803,4.556056,Airbus A320 214,Aigle Azur
58.363468,15.94446,Bombardier CRJ 900 LR NG,Scandinavian Airlines System
55.561539,39.754457,Airbus A320 214SL,Aeroflot Russian Airlines
49.206802,6.36376,Airbus A320 216,Air Corsica
38.53894,120.35493,Embraer EMB-195 LR,Tianjin Airlines
48.021938,15.710872,Airbus A321 211,Austrian
38.588966,118.31647,Boeing 737NG 89L/W,Air China
50.762558,-0.318455,Airbus A320 214,easyJet
38.036221,-8.10131,Avions de Transport Regional ATR 72 600,TAP Portugal
28.1088,-96.139096,Airbus A320 214SL,Interjet
53.171361,-1.580658,Airbus A319 131,British Airways
35.832283,137.831787,Boeing 787 8,All Nippon Airways
31.54834,-16.561996,Airbus A321 211SL,Thomas Cook Airlines
45.447834,-73.754105,Airbus A330 343X,Air Canada
43.2938,-87.297,2006 BOMBARDIER INC CL-600-2C10,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
30.234795,119.91121,Airbus A320 214SL,Spring Airlines
39.009984,-79.010742,2014 BOEING 737-924ER,United Airlines
29.986345,119.747185,Airbus A321 231,China Southern Airlines
29.814301,-81.494797,2001 BOEING 717-200,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
42.5018,-89.667,2001 BOMBARDIER INC CL-600-2B19,"EXPRESSJET AIRLINES INC     - ATLANTA, GA"
38.227158,25.58447,Airbus A320 232,Egyptair
30.519791,-81.495128,2013 AIRBUS INDUSTRIE A321-231,American Airlines
51.06436,2.777176,Boeing 737NG 800/W,Ryanair
23.64011,116.580956,Boeing 737NG 85C/W,Xiamen Airlines
34.5316,-95.8603,1999 BOEING 737-7H4,Southwest Airlines
36.341842,-76.853807,1965 PIPER PA-32-260,"DIEDERICH CHAD     - BELLBROOK, OH"
51.233903,7.406616,Scheibe SF-25C Falke 2000,Private
26.375107,-81.939507,1999 BOEING 757-24APF,United Parcel Service
39.532791,-120.903466, BOEING 747-246F,"KALITTA AIR LLC     - YPSILANTI, MI"
32.208298,109.46805,Airbus A321 232SL,Air China
50.931314,7.151566,,
21.580221,115.52358,Airbus A321 211SL,Uni Air
27.954399,-84.457703,2002 BOEING 737-832,Delta Air Lines
51.712788,3.761978,Robin DR.400 140B,Private
28.8741,-81.192902,Bombardier Learjet 60,Genmark Ventures LLC
39.914169,0.106689,737-8JP,NORWEGIAN AIR INTERNATIONAL
37.88342,-103.136066,2010 BOEING 737-823,American Airlines
1.262031,103.940845,Airbus A350 941,Singapore Airlines
39.6721,-84.7692,1999 RAYTHEON AIRCRAFT COMPANY 400A,"THORAIR LLC     - SANDUSKY, OH"
50.880292,2.592087,Airbus A319 111,easyJet
43.196892,-74.148887,Boeing 737NG 800/W,American Airlines
-27.987671,151.756633,Bell 412 EP,Private
53.390667,6.636873,Boeing 737NG 8AS/W,Ryanair
47.410242,9.775931,Airbus A340 313E,Swiss International Air Lines
49.973595,10.111876,Bombardier CRJ 900 LR NG,Eurowings
47.384171,1.742844,Boeing 737 430,Air Horizont
39.881162,-104.089172,Boeing 737NG 800/W,Southwest Airlines
19.362488,-100.56453,2013 AIRBUS A320-233,Volaris Airlines
53.637163,22.673035,Bombardier CRJ 900 ER,Nordica
14.250711,120.976193,Airbus A320 214SL,Cebu Pacific Air
48.703743,9.296168,Embraer EMB-190 LR,Lufthansa Regional
30.49395,103.757576,Airbus A319 115,Air China
25.292437,-80.53336,1991 CESSNA 208B,"FEDERAL EXPRESS CORP     - MEMPHIS, TN"
51.118423,2.049618,Boeing 767 336ER,British Airways
27.304331,-82.610796,Airbus A320 232SL,Spirit Airlines
43.959091,11.43121,Airbus A319 111,easyJet
39.759149,-81.289429,2010 BOMBARDIER INC CL-600-2C10,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
47.748118,33.752324,Airbus A321 231,Airblue
5.725388,-75.832618,Boeing 737NG 8V3,Copa Airlines
40.401012,-82.812691,2014 BOEING 737-924ER,United Airlines
40.256287,-77.835754,1981 MOONEY AIRCRAFT CORP. M20K,"JK AVIATION LLC     - ST CHARLES, IL"
35.673538,-80.367562,2012 BOEING 737-823,American Airlines
45.7126,-74.7884,Boeing 737 2L9,Nolinor Aviation
23.940903,114.98169,Boeing 737NG 87L/W,Shenzhen Airlines
42.2971,-74.774101,2007 BOMBARDIER INC CL-600-2D24,"DELTA AIR LINES INC     - ATLANTA, GA"
-5.946487,107.277956,Boeing 737NG 8GP/W,Lion Air
51.447784,-1.108506,Embraer Phenom 300,NetJets Europe
25.36124,116.39352,Boeing 737NG 84P/W,Hainan Airlines
48.048332,15.247404,Airbus A321 211,Austrian
51.300799,3.590622,Boeing 767 316ER/W,EC AIR - Equatorial Congo Airlines
-24.190384,27.480621,Airbus A319 131,South African Airways
40.7162,-86.0903,2002 BOMBARDIER INC CL-600-2B19,"US BANK NA TRUSTEE     - BOSTON, MA"
28.3707,-81.2707,1989 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,"DELTA AIR LINES INC     - ATLANTA, GA"
-17.100266,145.811381,Airbus A350 941,Cathay Pacific Airways
52.716888,3.767548,Boeing 787 9,KLM Royal Dutch Airlines
57.017274,1.218774,Dassault Falcon 7X,Air Alsie
33.2764,-99.098,EMBRAER-EMPRESA BRASILEIRA DE ERJ 170-200 LR,Compass Airlines
-7.214433,112.416371,Boeing 737NG 8U3/W,Garuda Indonesia
39.788663,-75.87677,2006 AIRBUS A320-232,JetBlue Airways
20.924952,113.034135,Airbus A320 233SL,Nepal Airlines
33.677502,-86.5951,2001 BOEING 737-824,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
28.56876,-83.435669,2008 BOEING 737-924ER,United Airlines
59.59726,9.169098,Boeing 737NG 783,Scandinavian Airlines System
39.3594,-94.3881,2002 BOMBARDIER INC CL-600-2B19,"US BANK NA TRUSTEE     - BOSTON, MA"
-32.057327,118.57879,Boeing 737NG 838/W,Qantas
25.998075,-80.25972,Cessna 152,Private
30.59199,113.17132,Airbus A320 214SL,China Express Airlines
51.150715,3.854065,Piper PA-28 161 Warrior II,Private
48.305099,16.520832,Diamond Aircraft Diamond Star DA40D,Private
22.41742,112.62834,Airbus A321 231,China Southern Airlines
6.210709,-79.64576,2013 AIRBUS A330-243F,"WILMINGTON TRUST CO TRUSTEE     - WILMINGTON, DE"
2.250102,99.819315,Boeing 737NG 8GP/W,Lion Air
28.81604,-81.481369,Boeing 737NG 800/W,Southwest Airlines
40.9586,-85.3546,2000 AIRBUS INDUSTRIE A319-132,American Airlines
46.487949,4.854721,Airbus A320 214SL,easyJet
43.986374,-72.833543,Boeing 737NG 990ER/W,Alaska Airlines
31.278259,-121.825723,Gulfstream Aerospace G550,Clay Lacy Aviation Inc
40.6559,-108.6752,2003 AIRBUS A319-111,Frontier Airlines
36.733114,-5.888087,Bombardier CRJ 1000 NG,Air Nostrum
48.722076,2.126488,Robin HR.200 120B,Private
48.60589,10.039336,Hawker Beechcraft Corp Hawker 400XP,Jetbee Czech Sro
47.254,7.9332,Bombardier DHC-8 402,Austrian
39.375961,-77.448001,Eurocopter EC145 C-2,Center for Emergency Medicine of Western PA
46.397125,-54.168571,Boeing 737NG 8K5/W,Sunwing Airlines
39.986572,114.450562,Boeing 737NG 800/W,Air China
41.40868,-81.847397,1995 CESSNA 208B,"FEDERAL EXPRESS CORPORATION     - MEMPHIS, TN"
53.125999,7.1248,Reims/Cessna F172,Private
46.98912,1.97905,Airbus A321 212,Air France
37.931183,-83.511681,Bombardier CRJ 900 LR NG,American Eagle
28.937943,-80.966122,2011 PIPER PA 46-350P,"SHEDD AVIATION LLC     - COLUMBUS, IN"
32.607143,-122.406921,2000 AIRBUS INDUSTRIE A330-323,American Airlines
39.504695,114.322144,Airbus A320 232,China Eastern Airlines
52.2602,-3.4906,Boeing 737 329,Maleth-Aero AOC Ltd
32.830128,32.614262,Airbus A321 231SL,Turkish Airlines
51.561584,-1.200331,2014 BOEING 787-8,United Airlines
49.740875,6.926446,Airbus A320 214,Brussels Airlines
31.25061,114.49759,Boeing 737NG 87L/W,Shenzhen Airlines
22.22937,116.577326,Airbus A330 342,Cathay Dragon
36.82791,120.359,Airbus A320 232,China Southern Airlines
54.121,-4.5326,Bombardier DHC-8 402,Flybe
51.72759,-0.358124,Boeing 777 367ER,Cathay Pacific Airways
35.256245,137.558945,Airbus A320 214SL,StarFlyer
59.343582,27.812079,Bombardier DHC-8 402 NG,Air Baltic
42.4996,-89.9329,BOMBARDIER INC CL-600-2C10,Envoy Air
41.917218,-73.029508,1999 RAYTHEON AIRCRAFT COMPANY 58,"AMERICAN STAR AVIATION LLC     - ITHACA, NY"
39.023621,-79.235488,1999 BOEING 737-832,Delta Air Lines
35.468475,137.660614,Airbus A320 214SL,StarFlyer
31.472601,-84.391701,2008 BOEING 737-7BD,Southwest Airlines
1.136247,101.56562,Airbus A320 214SL,Batik Air
48.1305,7.7785,Bombardier CRJ 900 LR NG,Lufthansa Regional
49.426117,5.615,Airbus A321 212,Air France
29.21213,-78.69194,2007 AIRBUS A320-232,JetBlue Airways
37.8805,-79.4033,Bombardier Global 5000,Gallatin Consulting Group LLC
29.973358,119.68996,Airbus A321 232SL,Air China
36.952,-86.4843,2002 BOEING 737-7BX,Southwest Airlines
28.220944,-81.343635,2010 CESSNA 510,"CLOUD SURFERS LLC     - COLUMBIA, MO"
38.193192,-80.554446,2002 AIRBUS A320-232,JetBlue Airways
41.7708,-89.5461,2001 EMBRAER EMB-145LR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
51.681317,8.616028,Airbus A319 132,Germanwings
48.600722,6.069657,Dassault Falcon 2000EX EASy,Abelag Aviation
31.186844,114.42088,Airbus A321 211SL,Sichuan Airlines
-23.01957,-48.215078,Avions de Transport Regional ATR 72 600,Azul Linhas Aereas Brasileiras
59.929184,13.838013,Boeing 737NG 8JP/W,Norwegian
50.879687,-0.376358,Airbus A321 231,Aegean Airlines
37.09408,-122.968896,2008 BOEING 737-824,United Airlines
23.995909,121.9114,Airbus A330 323X,Korean Air
28.412018,-85.112823,2004 AIRBUS A319-112,"SUNRISE ASSET MANAGEMENT LLC     - LAS VEGAS, NV"
40.886505,-78.217912,1985 BOEING 767-223,"CARGO AIRCRAFT MANAGEMENT INC     - WILMINGTON, OH"
29.4445,-84.1996,1999 AIRBUS INDUSTRIE A320-232,American Airlines
29.004135,-80.873266,Textron Aviation 172S Skyhawk SP,Private
50.749599,6.4321,Cessna 172R Skyhawk,Private
15.971142,120.586624,Airbus A330 302,EVA Air
50.777069,27.853979,Airbus A320 214SL,Lufthansa
45.1784,-75.1068,Bombardier CRJ 200ER,Air Canada Express
63.939312,-20.49236,2012 GULFSTREAM AEROSPACE GIV-X (G450),"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
32.161201,-86.723198,2007 BOMBARDIER INC CL-600-2D24,"DELTA AIR LINES INC     - ATLANTA, GA"
41.942776,-71.089333,1976 CESSNA 150M,"SCHAEFFER CHRISTOPHER J     - EDWARDSVILLE, IL"
40.338913,14.539612,Airbus A320 214,Vueling Airlines
46.322662,10.066692,737-8AS,Ryanair
44.160187,-80.1795,Boeing 737NG 8CT/W,WestJet
30.894882,-98.244485, CESSNA 208B,FedEx
37.74502,120.42383,Boeing 737NG 85C/W,Xiamen Airlines
29.59433,113.554,Airbus A320 232,Shenzhen Airlines
3.223929,101.77687,Boeing 737NG 87L/W,Shenzhen Airlines
30.771541,-97.386328,Boeing 737MAX 8,Southwest Airlines
53.237595,-99.027858,Boeing 787 9,Korean Air
47.017456,-49.879166,Airbus A340 313E,Swiss International Air Lines
45.415,-68.6294,1999 RAYTHEON AIRCRAFT COMPANY B200,"LIFEFLIGHT OF MAINE LLC     - BANGOR, ME"
58.139881,24.006866,Bombardier Learjet 31 A,Panaviatic
45.656712,11.275955,Airbus A350 941,Singapore Airlines
27.06603,-82.108013,Airbus A320 251NSL,Frontier Airlines
51.265274,-3.533292,Airbus A330 243,Air Transat
45.12648,-65.490548,Boeing 737NG 7CT/W,WestJet
50.082733,0.549967,Airbus A319 131,British Airways
24.78772,121.019844,Airbus A320 271NSL,Hong Kong Express Airways
32.579601,-87.7509,1999 BOMBARDIER INC CL-600-2B19,"WILMINGTON TRUST CO TRUSTEE     - WILMINGTON, DE"
14.487568,120.981493,Airbus A320 214,Philippine Airlines
51.307921,6.832275,Airbus A319 132,Germanwings
50.093628,4.178708,Airbus A320 214SL,Eurowings
48.473541,5.680148,Airbus A319 111,Air France
-23.465214,-47.392883,Airbus A319 132,LATAM Airlines
20.895485,-88.842987,Airbus A321 251NSL,Interjet
29.690319,-83.290154,Boeing 737NG 8H4/W,Southwest Airlines
47.463544,8.431936,Boeing 737NG 8K5/W,TUIfly
28.1,121.82809,Airbus A320 232,Cathay Dragon
46.6516,-123.6141,BOEING 737-990,Alaska Airlines
30.930599,-81.426498,1992 AIRBUS INDUSTRIE A320-211,Delta Air Lines
51.5271,6.7566,Diamond Aircraft Twin Star DA42,Private
50.359093,13.487054,Boeing 757 330/W,Condor Flugdienst
49.11058,10.290739,Airbus A321 131,Lufthansa
38.244278,-82.65114,2005 AIRBUS A319-132,Spirit Airlines
40.136269,-76.22689,2007 AIRBUS A320-214,Virgin America
42.730133,1.338397,Boeing 737NG 8AS/W,Ryanair
43.795624,-88.589023,Boeing 777 337ER,Air India
40.191757,-75.830193,1996 PILATUS AIRCRAFT LTD PC-12,"EON MANAGEMENT LLC     - BETHESDA, MD"
34.1367,-86.6817,1999 AIRBUS INDUSTRIE A320-232,United Airlines
-7.95621,115.07988,Boeing 737NG 8U3/W,Garuda Indonesia
45.311234,-69.364014,Airbus A350 941,Qatar Airways
30.65423,112.32147,Airbus A320 232,Chongqing Airlines
-6.027512,107.333027,Airbus A320 214SL,Batik Air
50.894955,3.263931,Boeing 737NG 82R/W,Pegasus Airlines
44.931149,20.656909,Airbus A320 214SL,Lufthansa
31.468826,-93.600554,2015 BOEING 737-924ER,United Airlines
4.9872,100.346298,Boeing 737NG 8H6/W,Malaysia Airlines
53.076256,6.534276,Airbus A321 211,Aeroflot Russian Airlines
48.052291,4.00846,Boeing 737NG 800/W,Jet2
51.3429,-2.9971,Agusta A.109 E Power,DE & MC Pipe Partnership
32.2139,-95.7758,2013 BOMBARDIER INC CL-600-2D24,"DELTA AIR LINES INC     - ATLANTA, GA"
1.258167,103.174786,Airbus A320 216,AirAsia
24.351425,117.67603,Boeing 737NG 86N/W,Xiamen Airlines
25.35878,-81.34028,2014 BEECHCRAFT CORP G36,"HEDRICK KIRBY L     - CORA, WY"
-26.186844,150.881001,Airbus A380 861,Emirates Airline
40.8932,-74.105202,2000 AIRBUS INDUSTRIE A319-131,United Airlines
20.522507,116.10077,Airbus A321 231,Vietnam Airlines
26.775696,117.97653,Boeing 737NG 75C/W,Xiamen Airlines
39.4074,-3.529663,Boeing 737NG 8AS/W,Ryanair
39.943403,-84.60203,Boeing 737NG 8K5/W,Miami Air International
-9.109863,-38.416584,Airbus A321 211SL,LATAM Airlines
47.968916,12.78879,Bombardier CRJ 900 LR,Lufthansa Regional
46.934464,8.758919,Airbus A319 112,Germanwings
-24.742096,-48.582733,Boeing 777 32WER,LATAM Airlines
38.31935,117.07201,Airbus A320 214,China Eastern Airlines
4.710514,-74.14828,2014 AIRBUS A320-214,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
45.680501,12.538765,Airbus A319 111,easyJet
46.118418,10.743393,Airbus A319 112,Rossiya Russian Airlines
43.6686,-88.8336,2005 EMBRAER ERJ 170-100 SE,"SHUTTLE AMERICA CORP     - INDIANAPOLIS, IN"
38.901,-94.9434,2003 BOMBARDIER INC CL-600-2B19,SkyWest Airlines
24.982544,121.00942,Boeing 737NG 8SH/W,China Airlines
21.940384,116.880199,Boeing 777 367,Cathay Pacific Airways
50.763586,0.510712,Airbus A320 214SL,easyJet
41.767273,-76.514343,2000 BOEING 737-823,American Airlines
43.394041,28.070199,Boeing 777 F1H,Emirates Airline
43.097305,-76.885582,Boeing 737NG 8K5/W,TUI Airlines Belgium
39.60967,-3.883606,Boeing 737NG 86Q/W,Air Europa
36.055593,-86.937503,2007 EMBRAER ERJ170-200LR,Republic Airlines
52.2966,7.5836,Scheibe SF-23C Sperling,Private
46.05534,7.333443,Boeing 737NG 86N/W,Scandinavian Airlines System
34.09947,111.75894,Boeing 737NG 86J/W,Fuzhou Airlines
28.92004,-81.166893,Airbus A321 231SL,Spirit Airlines
41.691376,44.899063,Airbus A320 214,Gulf Air
38.005699,-82.622498,2002 BOEING 717-200,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
50.5687,5.6362,,
24.818348,121.05866,Airbus A321 231SL,Hong Kong Express Airways
35.00165,-82.128639,1999 AIRBUS INDUSTRIE A320-214,American Airlines
31.6438,-87.3721,2000 AIRBUS INDUSTRIE A320-214,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
27.2371,-81.3126,1998 SAAB-SCANIA SAAB 340B,"SILVER AIRWAYS CORP     - FORT LAUDERDALE, FL"
34.8299,-98.1041,1999 BOEING 737-76N,Southwest Airlines
38.026196,140.261673,Boeing 737NG 846/W,Japan Airlines
-6.051407,106.8723,Boeing 737NG 9GPER/W,Lion Air
34.1109,111.88381,Airbus A320 232,China Eastern Airlines
48.357208,4.520657,Dassault Falcon 2000EX EASy,CAT Aviation AG
19.505539,-99.20659,Boeing 737NG 852/W,Aeroméxico
45.505966,6.992144,Airbus A319 111,easyJet Switzerland
30.173401,-82.887901,2010 BOEING 737-7H4,Southwest Airlines
39.965515,-2.00694,Boeing 737NG 79P/W,Blue Air
1.157455,103.919305,Boeing 747 8I,Korean Air
-33.786896,150.888248,Airbus A330 323X,China Southern Airlines
38.925678,-97.615662,Boeing 737NG 800/W,Southwest Airlines
52.5786,21.5268,Bombardier CRJ 900 LR NG,Nordica
43.3232,-81.0687,Bombardier CRJ 100ER,Air Canada Express
-5.65461,115.015587,Airbus A330 343E,Garuda Indonesia
